1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,SalePrice,HouseAge,RemodAge,GarageAge,TotalSF,AboveGradeSF,IsRemodeled,Has2ndFlr,HasPorch,HasDeck
1186,800.0,3.0,No,454,BLQ,314,486,Unf,1986,TA,13600,85.0,176.0,42,6,7,768,205000,60,35,60.0,2754.0,1986.0,1,1,0,0
952,0.0,2.0,No,0,Unf,952,192,Unf,952,Fa,8854,69.0,0.0,98,6,6,952,121000,109,75,109.0,1904.0,952.0,1,0,0,0
1660,0.0,3.0,Mn,1220,GLQ,440,500,RFn,1660,Gd,10182,85.0,420.0,50,5,8,1660,290000,19,19,19.0,3320.0,1660.0,0,0,0,0
2234,0.0,1.0,No,1904,GLQ,312,1166,Fin,2234,Ex,17423,63.0,748.0,60,5,9,2216,501837,17,16,16.0,4450.0,2234.0,1,0,0,0
790,0.0,2.0,Mn,384,Missing,384,160,Unf,790,TA,6292,52.0,0.0,141,5,6,768,91000,95,75,100.0,1558.0,790.0,1,0,0,0
1340,0.0,3.0,Av,24,GLQ,1316,396,Fin,1340,Gd,8899,73.0,0.0,30,5,7,1340,181134,18,18,18.0,2680.0,1340.0,0,0,0,0
1610,0.0,3.0,Mn,1200,ALQ,410,480,RFn,1610,Gd,10603,69.0,28.0,68,7,6,1610,205000,48,24,48.0,3220.0,1610.0,1,0,0,0
1361,1259.0,4.0,No,498,GLQ,652,600,RFn,2620,TA,18890,69.0,1.0,24,5,5,1361,190000,48,48,48.0,3981.0,2620.0,0,1,1,0
1248,0.0,2.0,Av,16,GLQ,1232,438,Fin,1248,Gd,3010,43.0,16.0,0,5,7,1248,167240,20,19,20.0,2496.0,1248.0,1,0,0,0
912,0.0,3.0,Mn,832,GLQ,80,288,Missing,912,Gd,6768,65.0,0.0,0,8,6,912,142000,64,29,63.0,1824.0,912.0,1,0,0,0
943,0.0,3.0,Gd,828,GLQ,115,472,Fin,1638,TA,9042,59.0,0.0,38,5,6,943,192000,27,27,27.0,1886.0,943.0,0,0,0,0
1622,0.0,3.0,Av,1159,BLQ,90,1356,Fin,1622,TA,32463,69.0,149.0,0,4,4,1249,168000,64,50,50.0,2871.0,1622.0,1,0,0,0
1436,884.0,3.0,No,774,ALQ,104,180,Unf,2320,Gd,7259,61.0,0.0,0,8,6,1028,259500,80,23,80.0,3348.0,2320.0,1,1,0,0
1144,0.0,3.0,No,572,Rec,572,456,Unf,1144,TA,7875,75.0,136.0,0,6,5,1144,139950,64,64,64.0,2288.0,1144.0,0,0,0,0
848,672.0,3.0,No,182,Rec,611,281,Unf,1520,TA,4500,55.0,0.0,0,5,5,793,159434,93,25,57.0,2313.0,1520.0,1,1,0,0
1516,0.0,3.0,No,196,Rec,975,472,RFn,1516,TA,10004,100.0,180.0,0,6,6,1516,167000,61,61,61.0,3032.0,1516.0,0,0,0,0
1498,0.0,2.0,Mn,0,Unf,1498,675,Missing,1498,Gd,8990,73.0,0.0,33,5,7,1498,204900,19,19,19.0,2996.0,1498.0,0,0,0,1
804,1157.0,3.0,No,690,ALQ,114,560,Fin,1961,Gd,12209,71.0,0.0,192,5,6,804,215000,24,23,24.0,2765.0,1961.0,1,1,0,0
728,728.0,3.0,No,0,Unf,728,440,Fin,1456,Gd,11103,85.0,0.0,0,5,7,728,155835,19,19,19.0,2184.0,1456.0,0,1,0,0
1207,1196.0,3.0,Mn,0,Unf,1032,349,Unf,2403,TA,24090,69.0,0.0,0,7,7,1032,244400,85,75,85.0,3435.0,2403.0,1,1,0,0
1944,0.0,3.0,Gd,1274,Missing,622,708,Fin,1944,Ex,12378,90.0,0.0,175,5,9,1896,360000,22,21,22.0,3840.0,1944.0,1,0,0,0
1368,0.0,2.0,No,0,Unf,1368,474,RFn,1368,Gd,6955,48.0,94.0,35,5,7,1368,202500,20,19,20.0,2736.0,1368.0,1,0,0,0
882,908.0,3.0,No,633,GLQ,240,588,RFn,1790,Gd,9179,68.0,158.0,88,5,7,873,193000,26,26,26.0,2663.0,1790.0,0,1,0,0
1476,1237.0,3.0,Av,1330,GLQ,122,858,Fin,2713,Ex,14948,67.0,268.0,66,5,9,1452,446261,17,17,17.0,4165.0,2713.0,0,1,0,0
720,551.0,3.0,No,0,Unf,720,312,Missing,1271,TA,21286,115.0,0.0,0,5,5,720,135000,77,75,77.0,1991.0,1271.0,1,1,0,0
1872,0.0,3.0,Av,929,GLQ,916,604,Missing,1872,TA,10400,80.0,102.0,39,5,7,1845,241500,37,37,37.0,3717.0,1872.0,0,0,0,1
1190,900.0,3.0,Mn,828,GLQ,180,577,Fin,2090,Gd,5062,69.0,0.0,0,5,7,1190,207500,41,41,41.0,3280.0,2090.0,0,1,0,0
882,914.0,3.0,Mn,706,GLQ,88,546,RFn,1796,TA,9531,69.0,0.0,36,5,6,794,211000,27,27,27.0,2590.0,1796.0,0,1,0,0
1302,0.0,3.0,Av,0,Unf,1302,436,Fin,1302,Gd,8993,73.0,0.0,22,5,7,1302,176485,18,18,18.0,2604.0,1302.0,0,0,0,0
2524,0.0,4.0,No,1104,ALQ,1420,542,Fin,2524,Gd,9600,80.0,0.0,120,5,8,2524,278000,44,44,44.0,5048.0,2524.0,0,0,0,0
840,534.0,2.0,No,315,ALQ,420,338,Fin,1374,TA,5400,90.0,0.0,0,6,4,840,105000,105,75,58.0,2214.0,1374.0,1,1,0,0
764,862.0,2.0,No,567,GLQ,197,474,RFn,1626,Gd,2268,36.0,106.0,27,5,7,764,173000,22,21,22.0,2390.0,1626.0,1,1,0,0
735,299.0,2.0,No,0,Missing,735,240,Unf,1034,TA,10134,60.0,0.0,39,6,5,735,109000,85,75,85.0,1769.0,1034.0,1,1,0,0
1518,0.0,1.0,Gd,1218,GLQ,300,588,RFn,1518,Ex,12677,62.0,472.0,140,5,8,1518,274000,22,21,22.0,3036.0,1518.0,1,0,0,1
1226,592.0,4.0,No,224,LwQ,816,240,Missing,1818,TA,7758,69.0,600.0,0,4,7,1040,169500,94,75,74.0,2858.0,1818.0,1,1,0,0
1661,0.0,3.0,No,0,Unf,1649,598,RFn,1661,Gd,12137,48.0,442.0,34,5,7,1649,224900,27,27,27.0,3310.0,1661.0,0,0,0,0
1096,895.0,3.0,Mn,297,Rec,0,432,Unf,1991,TA,11275,69.0,480.0,0,7,6,854,220000,93,75,48.0,2845.0,1991.0,1,1,0,0
832,650.0,3.0,No,624,ALQ,26,324,Unf,1482,TA,9000,50.0,0.0,0,9,7,650,143000,105,37,95.0,2132.0,1482.0,1,1,0,0
1742,0.0,2.0,Gd,1148,GLQ,594,564,RFn,1742,Gd,6563,69.0,0.0,28,5,8,1742,275000,40,40,40.0,3484.0,1742.0,0,0,0,0
686,564.0,3.0,No,0,Unf,686,280,Missing,1250,Fa,8248,45.0,0.0,0,7,5,686,116000,107,75,70.0,1936.0,1250.0,1,1,0,0
816,0.0,3.0,No,0,Unf,816,528,Unf,1176,TA,6240,52.0,0.0,0,6,6,816,114500,91,75,40.0,1632.0,816.0,1,0,0,0
927,988.0,3.0,Mn,789,GLQ,119,506,Fin,1915,Gd,10041,80.0,0.0,150,5,8,908,220000,33,33,33.0,2823.0,1915.0,0,1,0,0
1192,403.0,2.0,No,388,LwQ,552,240,Unf,1595,TA,8400,60.0,0.0,0,5,6,940,140000,85,25,85.0,2535.0,1595.0,1,1,0,0
1661,0.0,3.0,Av,831,BLQ,161,377,RFn,1661,Gd,9600,80.0,0.0,28,6,6,992,165500,70,29,70.0,2653.0,1661.0,1,0,0,0
832,1103.0,3.0,No,544,GLQ,288,552,Fin,1935,TA,8004,75.0,110.0,150,5,8,832,263435,16,16,16.0,2767.0,1935.0,0,1,0,0
1795,0.0,3.0,No,0,Missing,1777,534,RFn,1795,Gd,9742,75.0,281.0,159,5,8,1777,230000,23,23,23.0,3572.0,1795.0,0,0,0,0
847,1081.0,4.0,No,0,Missing,847,434,Fin,1928,Gd,8200,65.0,0.0,48,5,7,847,219500,22,21,22.0,2775.0,1928.0,1,1,0,0
1159,0.0,3.0,No,673,BLQ,378,336,Unf,1159,TA,11553,69.0,188.0,0,5,5,1051,158000,57,57,57.0,2210.0,1159.0,0,0,0,1
855,601.0,3.0,No,311,Missing,544,440,Unf,1456,TA,2280,24.0,0.0,0,5,6,855,146000,47,47,47.0,2311.0,1456.0,0,1,0,0
1137,817.0,3.0,No,341,BLQ,457,431,Missing,1954,Gd,15660,69.0,312.0,119,9,7,798,311500,86,19,86.0,2752.0,1954.0,1,1,0,0
2028,0.0,2.0,Gd,1460,GLQ,408,880,RFn,2028,Gd,11443,88.0,208.0,66,5,8,1868,369900,20,19,20.0,3896.0,2028.0,1,0,0,0
2898,0.0,2.0,Av,1165,ALQ,0,665,Fin,2898,Gd,15498,69.0,0.0,72,6,8,1565,287000,49,49,49.0,4463.0,2898.0,0,0,0,0
814,860.0,3.0,No,533,GLQ,281,663,RFn,1674,Gd,7500,69.0,0.0,96,5,7,814,216000,25,25,25.0,2488.0,1674.0,0,1,0,0
974,0.0,3.0,Mn,212,BLQ,762,0,Missing,974,TA,10712,63.0,0.0,28,5,5,974,93500,34,33,0.0,1948.0,974.0,1,0,0,0
1091,898.0,3.0,Mn,932,GLQ,133,586,Fin,1989,Gd,11367,90.0,210.0,60,5,8,1065,255000,23,23,23.0,3054.0,1989.0,0,1,0,0
1080,1017.0,3.0,No,50,BLQ,499,678,Missing,2097,Gd,11228,59.0,0.0,187,5,7,1080,228000,32,32,32.0,3177.0,2097.0,0,1,0,0
1442,0.0,3.0,No,0,Unf,1424,500,Missing,1442,TA,11851,99.0,0.0,34,5,7,1424,180500,35,35,35.0,2866.0,1442.0,0,0,0,0
1130,0.0,2.0,No,821,Missing,299,720,Unf,1130,TA,10800,60.0,0.0,0,6,5,1120,120000,105,75,55.0,2250.0,1130.0,1,0,0,0
1133,687.0,4.0,No,329,Rec,697,240,Unf,1820,TA,9120,60.0,0.0,100,6,7,1026,184000,100,75,100.0,2846.0,1820.0,1,1,0,0
1378,741.0,3.0,No,0,Unf,689,583,Missing,2119,TA,10448,69.0,333.0,104,6,6,689,158000,53,53,53.0,2808.0,2119.0,0,1,0,0
1264,1312.0,4.0,No,0,Unf,1234,666,Fin,2576,Ex,12438,82.0,466.0,100,5,8,1234,361919,19,19,19.0,3810.0,2576.0,0,1,0,0
780,240.0,2.0,No,0,Unf,780,0,Missing,1020,TA,6342,54.0,0.0,0,8,5,780,94000,150,29,0.0,1800.0,1020.0,1,1,0,0
1095,679.0,4.0,No,0,Unf,1095,779,Unf,1774,TA,9600,60.0,0.0,0,2,4,1095,87000,125,75,105.0,2869.0,1774.0,1,1,0,0
904,0.0,1.0,Gd,350,BLQ,333,0,Missing,904,Fa,10020,69.0,0.0,0,1,1,683,61000,103,75,0.0,1587.0,904.0,1,0,0,0
673,709.0,3.0,No,641,GLQ,32,490,Unf,1382,Gd,2651,69.0,0.0,50,5,7,673,165000,25,25,25.0,2055.0,1382.0,0,1,0,0
1518,1518.0,4.0,Mn,0,Unf,1107,840,Unf,3608,Ex,22950,90.0,0.0,260,9,10,1107,475000,133,32,32.0,4143.0,3036.0,1,1,0,0
1178,1032.0,5.0,Mn,0,Unf,1008,205,Unf,2210,Fa,9900,90.0,0.0,48,4,6,1008,117500,145,75,95.0,3218.0,2210.0,1,1,0,0
806,766.0,3.0,No,0,Unf,806,373,Fin,1572,TA,10364,69.0,0.0,40,5,6,806,168000,30,29,30.0,2378.0,1572.0,1,1,0,0
1824,0.0,2.0,Gd,1219,GLQ,424,739,Unf,1824,Gd,115149,69.0,351.0,48,5,7,1643,302000,54,23,54.0,3467.0,1824.0,1,0,0,0
1056,0.0,3.0,No,775,BLQ,281,304,Unf,1056,TA,8450,65.0,0.0,85,6,5,1056,142000,57,57,57.0,2112.0,1056.0,0,0,0,0
949,272.0,4.0,No,392,BLQ,392,392,Unf,1221,TA,9738,60.0,0.0,0,7,5,784,104900,101,75,60.0,2005.0,1221.0,1,1,0,0
1362,0.0,3.0,No,288,ALQ,700,504,Missing,1362,TA,10197,80.0,491.0,20,5,6,1362,163000,64,64,64.0,2724.0,1362.0,0,0,0,0
848,0.0,1.0,Gd,697,GLQ,151,420,RFn,848,Gd,4426,69.0,147.0,0,5,6,848,141000,21,21,21.0,1696.0,848.0,0,0,0,0
1434,0.0,3.0,No,20,GLQ,1434,527,RFn,1434,Gd,8529,65.0,0.0,39,5,7,1454,189000,24,24,24.0,2888.0,1434.0,0,0,0,0
1208,0.0,2.0,No,664,GLQ,544,628,RFn,1208,Gd,6762,64.0,108.0,54,5,7,1208,195400,18,18,18.0,2416.0,1208.0,0,0,0,1
1096,370.0,3.0,No,626,ALQ,170,566,Missing,1466,Gd,10800,60.0,0.0,21,8,5,796,170000,89,36,75.0,2262.0,1466.0,1,1,0,0
1987,0.0,2.0,Gd,1314,GLQ,672,691,Fin,1987,Gd,14303,91.0,554.0,36,5,8,1986,301500,31,31,31.0,3973.0,1987.0,0,0,0,0
1325,1093.0,3.0,Gd,1173,GLQ,138,983,RFn,2418,Gd,10542,96.0,651.0,154,5,7,1311,341000,32,31,32.0,3729.0,2418.0,1,1,0,0
1314,0.0,2.0,No,904,GLQ,410,626,RFn,1314,Gd,5063,34.0,166.0,62,5,7,1314,207500,18,17,17.0,2628.0,1314.0,1,0,0,0
970,739.0,3.0,No,0,Unf,970,380,Unf,1709,Gd,2522,24.0,50.0,40,5,7,970,137500,21,21,21.0,2679.0,1709.0,0,1,0,0
672,546.0,3.0,No,0,Missing,672,0,Missing,1218,TA,1680,21.0,236.0,0,5,6,672,91500,54,54,0.0,1890.0,1218.0,0,1,0,0
1440,1440.0,8.0,No,256,LwQ,1184,0,Missing,3395,Fa,10896,60.0,0.0,110,7,6,1440,200000,111,30,0.0,4320.0,2880.0,1,1,0,0
1200,0.0,3.0,Gd,1200,GLQ,0,0,Missing,1200,TA,10800,60.0,0.0,0,5,5,1200,179000,38,37,0.0,2400.0,1200.0,1,0,0,0
912,0.0,2.0,No,111,BLQ,522,297,Fin,912,TA,7535,70.0,0.0,285,7,5,912,120000,67,40,67.0,1824.0,912.0,1,0,0,0
2444,1872.0,4.0,Gd,1455,GLQ,989,832,Fin,4316,Ex,21535,104.0,1170.0,50,6,10,2444,755000,31,30,31.0,6760.0,4316.0,1,1,0,1
856,854.0,3.0,No,706,GLQ,150,548,RFn,1710,Gd,8450,65.0,196.0,61,5,7,856,208500,22,22,22.0,2566.0,1710.0,0,1,0,0
1234,1140.0,4.0,No,0,Unf,1181,656,Fin,2374,Ex,11999,93.0,340.0,100,5,8,1181,285000,22,21,22.0,3555.0,2374.0,1,1,0,0
860,704.0,3.0,No,275,Rec,429,234,Unf,1564,Fa,12000,75.0,0.0,0,7,7,704,174500,84,75,84.0,2268.0,1564.0,1,1,0,0
1466,0.0,3.0,No,176,Missing,1290,528,Fin,1466,Fa,17755,134.0,132.0,140,4,5,1466,149900,66,66,66.0,2932.0,1466.0,0,0,0,0
1383,0.0,3.0,No,565,Rec,818,292,Missing,1383,TA,11600,80.0,175.0,45,5,6,1383,145250,65,65,65.0,2766.0,1383.0,0,0,0,0
1535,0.0,4.0,Missing,0,Missing,0,410,Unf,1535,TA,7018,64.0,0.0,0,5,5,0,118964,46,46,46.0,1535.0,1535.0,0,0,0,0
990,0.0,3.0,No,716,ALQ,274,576,Unf,990,TA,13568,43.0,0.0,0,5,5,990,156000,30,30,29.0,1980.0,990.0,0,0,0,0
918,728.0,4.0,No,364,Rec,554,240,Unf,1646,TA,7128,53.0,0.0,0,5,7,918,164000,84,75,84.0,2564.0,1646.0,1,1,0,0
908,1020.0,4.0,No,0,Unf,1020,440,Unf,1928,Fa,9142,69.0,0.0,60,8,6,1020,137000,115,75,115.0,2948.0,1928.0,1,1,0,0
1040,685.0,3.0,No,315,GLQ,114,550,RFn,1725,TA,11584,80.0,96.0,88,6,7,539,197000,46,46,46.0,2264.0,1725.0,0,1,0,0
2129,743.0,4.0,No,700,GLQ,983,541,Fin,2872,Gd,10678,85.0,337.0,33,5,8,1683,285000,33,25,33.0,4555.0,2872.0,1,1,0,0
1092,1020.0,4.0,Mn,500,ALQ,176,576,Unf,2112,TA,11075,85.0,0.0,0,5,6,952,206900,56,56,56.0,3064.0,2112.0,0,1,0,0
757,567.0,3.0,No,672,BLQ,0,240,Unf,1324,TA,6000,50.0,0.0,0,6,4,672,128000,89,75,89.0,1996.0,1324.0,1,1,0,0
520,600.0,2.0,No,0,Unf,600,480,RFn,1200,Gd,3180,30.0,0.0,166,5,7,600,144152,20,20,20.0,1720.0,1120.0,0,1,0,0
672,672.0,3.0,No,456,Rec,216,468,Unf,1344,TA,10690,59.0,0.0,128,7,5,672,147000,105,28,61.0,2016.0,1344.0,1,1,0,0
840,828.0,3.0,No,0,Missing,840,500,RFn,1668,Gd,11317,72.0,101.0,68,5,7,840,180000,22,22,22.0,2508.0,1668.0,0,1,0,0
1040,0.0,2.0,Missing,0,Missing,0,400,Unf,1040,TA,8544,60.0,0.0,0,4,3,0,93500,75,75,76.0,1040.0,1040.0,0,0,0,0
900,0.0,3.0,Mn,234,Missing,180,576,Unf,900,Gd,7200,60.0,0.0,32,7,5,900,134800,74,25,20.0,1800.0,900.0,1,0,0,0
1559,0.0,3.0,No,338,Rec,1221,812,Unf,1559,TA,8100,90.0,0.0,116,6,5,1559,153500,77,52,77.0,3118.0,1559.0,1,0,0,0
948,0.0,3.0,No,492,ALQ,372,248,Unf,948,TA,10215,75.0,132.0,0,5,4,864,111000,71,71,71.0,1812.0,948.0,0,0,0,0
923,0.0,2.0,No,543,BLQ,261,264,RFn,923,TA,8012,50.0,0.0,0,5,6,923,143000,45,45,45.0,1846.0,923.0,0,0,0,0
1552,0.0,3.0,Av,24,GLQ,1528,782,Missing,1552,Gd,10084,84.0,196.0,20,5,7,1552,212900,20,19,20.0,3104.0,1552.0,1,0,0,0
961,0.0,3.0,No,216,ALQ,540,642,Unf,1717,Gd,9550,60.0,0.0,35,5,7,756,140000,110,55,27.0,1717.0,961.0,1,0,0,0
1721,0.0,3.0,No,570,Rec,891,440,RFn,1721,TA,10335,78.0,0.0,96,6,5,1461,180000,57,32,57.0,3182.0,1721.0,1,0,0,0
483,504.0,2.0,No,330,BLQ,153,264,Unf,987,TA,1680,21.0,158.0,0,5,6,483,100000,52,52,52.0,1470.0,987.0,0,1,0,0
1200,0.0,3.0,No,334,ALQ,322,521,RFn,1200,Gd,11249,105.0,0.0,26,5,6,1200,177500,30,30,30.0,2400.0,1200.0,0,0,0,0
1148,568.0,3.0,No,292,LwQ,476,281,Unf,1716,TA,11409,60.0,0.0,0,4,5,768,131000,76,17,76.0,2484.0,1716.0,1,1,0,0
894,0.0,3.0,No,553,GLQ,224,336,Unf,894,TA,8450,65.0,0.0,144,8,5,894,138500,60,16,52.0,1788.0,894.0,1,0,0,1
1771,0.0,3.0,Missing,0,Missing,0,336,Unf,1771,TA,21750,100.0,75.0,0,4,5,0,115000,65,19,65.0,1771.0,1771.0,1,0,0,0
1173,0.0,3.0,Gd,885,GLQ,0,528,RFn,1173,Gd,10625,85.0,81.0,120,6,7,1053,170000,51,51,51.0,2226.0,1173.0,0,0,0,0
1287,0.0,3.0,No,72,ALQ,733,576,Fin,1287,Gd,9830,69.0,0.0,17,7,5,1063,162000,66,19,28.0,2350.0,1287.0,1,0,0,1
1382,0.0,3.0,No,547,Rec,504,459,Missing,1382,TA,11235,75.0,51.0,82,5,4,1051,148000,62,46,51.0,2433.0,1382.0,1,0,0,0
1214,1306.0,4.0,No,565,GLQ,638,721,Missing,2520,Gd,9950,82.0,290.0,114,5,7,1203,290000,30,30,30.0,3723.0,2520.0,0,1,0,0
1215,0.0,3.0,No,585,Rec,630,297,Unf,1215,TA,12400,66.0,176.0,0,7,6,1215,155000,67,27,67.0,2430.0,1215.0,1,0,0,0
1203,1323.0,4.0,No,740,GLQ,425,844,Missing,2526,Gd,10120,92.0,391.0,78,5,8,1165,290000,31,31,31.0,3691.0,2526.0,0,1,0,0
600,600.0,2.0,No,0,Unf,600,480,RFn,1200,Gd,3182,30.0,0.0,172,5,7,600,151000,21,20,21.0,1800.0,1200.0,1,1,0,0
1728,0.0,4.0,No,1606,ALQ,122,560,Unf,1728,TA,9297,63.0,0.0,0,5,5,1728,188000,49,49,49.0,3456.0,1728.0,0,0,0,0
902,808.0,3.0,No,0,Unf,576,480,Unf,1710,TA,10300,50.0,0.0,11,6,7,576,140000,104,75,35.0,2286.0,1710.0,1,1,0,0
1407,985.0,3.0,No,1074,GLQ,322,870,Fin,2392,Gd,9452,82.0,423.0,70,5,8,1396,348000,28,27,28.0,3788.0,2392.0,1,1,0,0
1014,730.0,3.0,No,402,BLQ,594,457,RFn,1744,Gd,9453,69.0,0.0,70,7,7,996,194500,32,22,32.0,2740.0,1744.0,1,1,0,0
822,843.0,3.0,No,0,Unf,813,562,RFn,1665,Gd,8125,65.0,0.0,0,6,7,813,205950,18,18,18.0,2478.0,1665.0,0,1,0,0
1282,1414.0,4.0,Av,984,GLQ,280,792,Missing,2696,Ex,9965,77.0,220.0,184,5,7,1264,383970,18,18,18.0,3960.0,2696.0,0,1,0,0
864,0.0,3.0,No,616,ALQ,248,528,Unf,864,TA,9000,60.0,0.0,0,6,4,864,120500,54,54,51.0,1728.0,864.0,0,0,0,0
672,0.0,2.0,No,344,Rec,328,234,Unf,672,TA,9340,50.0,0.0,113,6,4,672,113000,84,75,84.0,1344.0,672.0,1,0,0,0
1320,0.0,3.0,Av,328,LwQ,285,564,Missing,1320,TA,11777,96.0,97.0,68,6,5,1164,164500,59,59,59.0,2484.0,1320.0,0,0,0,0
958,0.0,2.0,No,120,ALQ,958,440,RFn,958,TA,4928,69.0,0.0,205,5,6,1078,128000,49,49,48.0,2036.0,958.0,0,0,0,0
1710,0.0,3.0,Mn,0,Unf,1710,550,Missing,1710,Gd,12118,43.0,108.0,48,5,7,1710,240000,21,20,21.0,3420.0,1710.0,1,0,0,0
1265,0.0,3.0,Gd,633,ALQ,586,502,RFn,1265,Gd,9350,85.0,0.0,92,8,5,1219,179900,60,26,60.0,2484.0,1265.0,1,0,0,0
1456,0.0,2.0,Gd,0,Unf,1273,400,Fin,1456,Gd,3196,69.0,40.0,20,5,8,1273,215000,22,22,22.0,2729.0,1456.0,0,0,0,1
1067,472.0,3.0,No,0,Unf,927,576,Unf,1539,TA,6120,51.0,0.0,0,6,5,927,141500,89,75,30.0,2466.0,1539.0,1,1,0,0
1959,0.0,5.0,No,0,Unf,1907,766,Unf,1959,TA,11070,82.0,70.0,0,5,7,1907,171000,37,36,36.0,3866.0,1959.0,1,0,0,0
1008,0.0,4.0,No,0,Unf,1008,0,Missing,1522,TA,6000,60.0,0.0,0,5,5,1008,102000,99,75,0.0,2016.0,1008.0,1,0,1,0
1124,0.0,3.0,Missing,0,Missing,0,0,Missing,1124,TA,8335,77.0,0.0,36,5,5,0,93000,71,71,0.0,1124.0,1124.0,0,0,1,0
1107,983.0,3.0,Mn,859,ALQ,216,484,Missing,2090,TA,10382,69.0,240.0,204,6,7,1107,200000,52,52,52.0,3197.0,2090.0,0,1,0,0
1214,0.0,2.0,No,698,ALQ,420,461,Unf,1214,TA,9170,70.0,0.0,0,7,5,1214,140000,60,60,60.0,2428.0,1214.0,0,0,0,0
1779,0.0,3.0,Mn,306,ALQ,372,454,Unf,1779,TA,17920,102.0,0.0,418,4,5,1763,170000,70,51,70.0,3542.0,1779.0,1,0,0,0
1629,0.0,3.0,Av,1300,GLQ,316,808,Fin,1629,Gd,14536,85.0,236.0,252,5,8,1616,270000,23,22,23.0,3245.0,1629.0,1,0,0,0
1554,0.0,2.0,Mn,24,GLQ,1530,627,RFn,1554,Gd,4590,34.0,108.0,73,5,8,1554,209500,19,19,19.0,3108.0,1554.0,0,0,0,0
993,1243.0,4.0,No,0,Unf,964,642,Fin,2236,Gd,13006,69.0,285.0,0,5,7,964,222000,28,28,28.0,3200.0,2236.0,0,1,0,0
796,0.0,2.0,No,0,Unf,796,0,Missing,796,TA,3636,40.0,0.0,0,4,4,796,55000,103,75,0.0,1592.0,796.0,1,0,0,0
840,840.0,3.0,No,0,Unf,840,308,Missing,1680,TA,15576,63.0,0.0,0,7,6,840,177000,110,49,65.0,2520.0,1680.0,1,1,0,0
848,0.0,1.0,Av,686,GLQ,162,420,Fin,848,Gd,4435,37.0,170.0,0,5,6,848,136500,22,22,22.0,1696.0,848.0,0,0,0,1
1142,0.0,3.0,No,874,ALQ,268,528,Fin,1142,TA,4224,44.0,0.0,90,5,5,1142,134000,49,49,49.0,2284.0,1142.0,0,0,0,0
1252,0.0,1.0,Gd,429,BLQ,93,564,RFn,1252,TA,13500,69.0,0.0,0,7,6,1602,235000,65,50,65.0,2854.0,1252.0,1,0,0,0
1684,0.0,2.0,No,28,GLQ,1656,564,RFn,1684,Ex,8849,63.0,616.0,72,5,9,1684,266000,20,20,20.0,3368.0,1684.0,0,0,0,0
2000,0.0,3.0,No,1464,GLQ,536,888,Missing,2000,Gd,10386,80.0,246.0,0,5,8,2000,305900,21,20,21.0,4000.0,2000.0,1,0,0,0
1616,0.0,3.0,Av,0,Unf,1616,834,RFn,1616,Gd,8688,73.0,228.0,59,5,7,1616,232000,20,20,20.0,3232.0,1616.0,0,0,0,0
1299,573.0,3.0,Av,990,GLQ,309,531,RFn,1872,Ex,11885,69.0,108.0,122,5,8,1299,261500,24,24,24.0,3171.0,1872.0,0,1,0,0
1042,534.0,3.0,No,0,Unf,1042,225,Unf,1576,TA,6240,52.0,0.0,0,6,5,1042,149000,97,75,97.0,2618.0,1576.0,1,1,0,0
1175,807.0,3.0,Av,421,GLQ,386,575,Missing,1982,Gd,11287,82.0,340.0,84,6,7,807,228500,36,36,36.0,2789.0,1982.0,0,1,0,0
988,0.0,3.0,No,534,BLQ,246,276,Unf,988,TA,7200,60.0,0.0,80,7,5,876,119000,75,75,75.0,1864.0,988.0,0,0,0,0
1844,0.0,2.0,No,976,GLQ,868,620,Fin,1844,Gd,10994,88.0,366.0,44,5,8,1844,257000,20,19,20.0,3688.0,1844.0,1,0,0,0
1258,0.0,3.0,No,656,ALQ,602,528,Missing,1258,Gd,11040,80.0,144.0,0,7,6,1258,145000,54,21,54.0,2516.0,1258.0,1,0,0,0
1288,0.0,1.0,No,786,GLQ,474,500,Fin,1288,Ex,14963,38.0,0.0,30,5,8,1260,245500,29,29,29.0,2548.0,1288.0,0,0,0,0
1634,0.0,3.0,No,0,Unf,1626,866,Missing,1634,Gd,11428,98.0,248.0,44,5,8,1626,250000,19,19,19.0,3260.0,1634.0,0,0,0,0
855,0.0,3.0,No,257,ALQ,103,440,Unf,1322,TA,2308,24.0,0.0,0,5,6,855,147000,51,51,51.0,1710.0,855.0,0,0,0,0
707,707.0,3.0,Av,0,Unf,707,403,Fin,1414,Gd,9056,74.0,0.0,35,5,8,707,178000,21,21,21.0,2121.0,1414.0,0,1,0,0
1504,0.0,3.0,Gd,690,GLQ,814,478,Fin,1504,Gd,11883,73.0,196.0,66,5,7,1504,203000,29,29,29.0,3008.0,1504.0,0,0,0,0
1670,0.0,3.0,No,0,Unf,1670,690,RFn,1670,Gd,14859,50.0,27.0,60,5,7,1670,240000,19,19,19.0,3340.0,1670.0,0,0,0,0
1516,651.0,3.0,Gd,125,LwQ,36,518,RFn,2167,Gd,17542,69.0,0.0,47,7,7,1192,294000,51,22,51.0,3359.0,2167.0,1,1,0,0
